Date,BOVA11,ITUB4,BBDC4,BBAS3,BPAC11,SANB11,ABCB4,BPAN4,BRSR6,BIDI4,PINE4.SA
2020-06-16,0.010441226,0.02868371,0.041607455,0.013002773,0.034369365,0.036518789,0.00746271,-0.02566966,0.002863283,-0.010734861,0.027681661
2020-06-17,0.021666633,0.012605022,0.015887626,0.029850771,0.014149408,0.020085632,0.037036935,-0.006872796,0.062812377,0.006677675,0.01010101
2020-06-18,0.007395324,0.039230487,-0.003574963,-0.002898391,0.08559327,-0.008715334,0.012986934,-0.012687441,0.001343148,-0.01658345,-0.013333333
2020-06-19,0.000107978,0.019600681,0.002690764,-0.013372236,0.039711234,-0.001953765,-0.007051236,0.042056086,-0.014755184,-0.037099831,0.030405405
2020-06-22,-0.00960707,-0.030971961,-0.034883837,-0.020624508,0.055416564,0.004567813,-0.00839245,0.003363201,0,0.120840573,-0.009836066
2020-06-23,0.005558605,-0.013225591,-0.001390082,0.008724296,0.032504338,-0.01753816,0.015624891,0.089385311,-0.000680792,0.015625426,0.006622517
2020-06-24,-0.016150065,-0.037974479,-0.032482632,-0.039069556,-0.022431922,-0.046281078,-0.076923029,0.030769402,-0.04972758,-0.038461761,-0.032894737
2020-06-25,0.017847329,0.011996656,0.023980761,0.024518944,0.002607685,0.019410783,-0.002083347,-0.050746257,0.008602243,0.069600308,0.006802721
2020-06-26,-0.023487369,-0.016825744,-0.030913314,-0.036049678,-0.055006459,-0.03638227,-0.013917875,-0.05974847,-0.028429326,0.039640823,-0.003378378
2020-06-29,0.023054777,0.029949146,0.034799354,0.050911358,0.041695184,0.025052998,-0.00493992,0.025641043,0.019019661,0.084892275,-0.003389831
2020-06-30,-0.00736728,-0.038897089,-0.033162007,-0.038576483,0.019815078,-0.035456123,-0.001418499,-0.043478237,-0.027279102,-0.045093008,-0.006802721
2020-07-01,0.011569493,0.026144959,0.022222262,0.028615771,-0.010362602,0.016060007,-0.002840877,0.042045456,0.019926169,0.07499989,0.010273973
2020-07-02,-0.001942167,0.017241296,0.003262484,0.002721571,0.034031413,0.007727409,-0.009971472,-0.01199565,0.020984094,-0.021317736,-0.003389831
2020-07-03,0.007459481,-0.001883321,0.006600576,0.010253297,0.006455783,-0.008365188,0.017985521,0.039734998,0.010630794,0.016501449,0.003401361
2020-07-06,0.022749179,0.046415343,0.060890114,0.034925388,0.006162585,0.04639701,0.032508842,-0.006369375,0.029452944,0.00488055,0.023728814
2020-07-07,-0.012695415,-0.049044474,-0.041501093,-0.04009241,0.011875152,-0.041988465,-0.012320261,-0.017093986,-0.038147124,-0.016191497,-0.013245033
2020-07-08,0.021253986,0.021615563,0.034085699,0.024339065,0.050030814,0.034361841,0.011088032,0.022826121,0.027620381,0.037524471,0.003355705
2020-07-09,-0.007179959,0.000371143,-0.022271809,-0.003813528,-0.02517656,-0.016949148,0.025359728,-0.011689812,-0.015851105,0.005710638,-0.006688963
2020-07-10,0.009747322,0.009276647,0.014578596,0.005300461,0.03065424,0.001034503,0.005347676,0.00537652,0.006302435,0.093375527,0.063973064
2020-07-13,-0.013390005,-0.014706098,-0.013920115,-0.009959036,-0.005152285,-0.022046274,-0.008643696,0.067379557,0.016005765,-0.04847096,-0.006329114
2020-07-14,0.016307154,0.016790964,0.016848961,0.016272375,-0.018361572,0.01444179,-0.010060355,-0.020040121,-0.009589168,0.002425987,0.025477707
2020-07-15,0.014803323,0.006972658,0.016569416,0.009897773,0.006954441,0.020833299,0.016260195,0.026584859,0.066389993,0.013309,-0.02484472
2020-07-16,-0.01234315,-0.016764128,-0.017621183,-0.008359416,0.024410557,-0.00510196,-0.000666766,0.003984133,-0.038262005,0.008358256,-0.00955414
2020-07-17,0.023858676,0.008895666,0.004933021,0.0308136,0.034871586,0.019145225,0.006004113,-0.01091271,-0.002022874,0.01184124,-0.009646302
2020-07-20,0.013820267,0.002939127,0.009370644,-0.003948009,0.038975654,0.00134187,-0.008620698,-0.005015106,0.006081146,0.012287781,0.00974026
2020-07-21,-0.002089542,0.017582406,0.026967561,0.004813341,-0.034594545,0.028140685,0.003344479,0.004032328,0.010745409,0.026589823,-0.006430868
2020-07-22,0.000897358,-0.025558101,-0.017219045,-0.008171495,-0.001119919,-0.036493937,-0.005333272,0.002008016,-0.014617999,0.028152946,-0.006472492
2020-07-23,-0.019724996,-0.02105661,-0.014454837,-0.024147528,-0.013661433,-0.020629036,-0.022788301,-0.018036027,-0.026972249,-0.014238573,-0.019543974
2020-07-24,0.001930833,-0.001131993,0.006222244,-0.011645003,-0.011441665,0.00241715,-0.019890218,-0.033673505,-0.011088104,0.02388883,0.029900332
2020-07-27,0.018967472,0.050245814,0.045936441,0.028276688,0.015161994,0.022046274,0.020993762,-0.005279896,0.014015439,0.028214792,0.009677419
2020-07-28,-0.004081187,-0.00575554,-0.006756759,0.003437481,-0.033747518,0.011122275,-0.008224937,0.016985217,-0.004837622,0.008477196,-0.003194888
2020-07-29,0.014292853,0.023516689,0.031462211,0.026263245,0.036342132,0.03199988,0.004146537,0.049060566,0.006944494,0.058638798,-0.003205128
2020-07-30,-0.001675256,-0.016967297,-0.035037009,-0.031988699,-0.011043996,0.002907034,-0.015829323,0.006965117,0.029655162,0.003956503,0.019292605
2020-07-31,-0.019938772,-0.033081555,-0.04143513,-0.035057589,-0.005065649,-0.033494392,-0.016783175,-0.024703557,-0.04487603,0.013793189,-0.025236593
2020-08-03,-0.000906476,0.015069781,-0.010695115,0.022930507,0.038532795,-0.012329158,-0.012091091,0.023302955,-0.004207541,0.039844462,-0.003236246
2020-08-04,-0.016129023,-0.058284451,-0.020784641,-0.030567844,-0.028412388,-0.028002805,-0.005039578,-0.024752374,-0.020422623,-0.042056054,-0.025974026
2020-08-05,0.014241804,-0.000778489,0.004604057,0.000900806,0.011467908,0.00312394,0.007959505,-0.007106747,-0.012221502,0.019512169,-0.003333333
2020-08-06,0.011920396,0.014024192,0.006874408,0.030603327,0.016326529,0.031141817,0.016511131,0,0.02474527,0.038277461,0.003344482
2020-08-07,-0.013377219,-0.02112957,-0.005917466,-0.006987165,-0.016733537,-0.011604016,-0.005649729,-0.004090051,0.003551279,0.013364138,-0.003333333
2020-08-10,0.007184043,0.012951391,0.008699757,0.009381414,0.00363051,0.037264927,-0.000710333,-0.002053267,0.004246174,-0.014097404,0.006688963
2020-08-11,-0.013461965,-0.011623434,-0.008170593,-0.014522107,-0.013000201,-0.012195152,0.009950289,-0.008230385,0.014799159,-0.051199166,0
2020-08-12,0.00132388,-0.011368116,-0.009153224,-0.005305211,-0.018669037,-0.000667241,-0.018296917,-0.051867215,-0.00763892,0.002430593,-0.013289037
2020-08-13,-0.018509102,-0.02854873,-0.02078543,-0.020148048,-0.002567802,-0.03639403,-0.035688027,-0.017505661,-0.034289596,0.032007814,0
2020-08-14,0.009947145,0.009387858,0.001415134,0.003326394,-0.033465936,0.007969554,0.01582505,0,-0.012318999,-0.046052635,0.003367003
2020-08-17,-0.01682568,-0.02385772,-0.029204039,-0.025617888,-0.043583407,-0.018219384,-0.003709182,-0.048997718,-0.027145866,-0.054187085,-0.020134228
2020-08-18,0.025253031,0.006347732,0.010674714,0.013609492,0.081265745,0.019957967,0.010424424,0.050351357,0.025640941,0.063541429,0.010273973
2020-08-19,-0.012722646,-0.004950325,-0.003840796,-0.004577204,-0.018028658,-0.004462732,-0.004421608,-0.011148294,-0.016911731,-0.012732402,-0.006779661
2020-08-20,0.006907196,0,-0.002409558,0.000919683,-0.008822015,-0.003448344,-0.001480285,-0.01465614,0,0.024801441,-0.013651877
2020-08-21,-0.000716699,-0.001658601,0,0.009188382,-0.00613427,0,0.003706354,0.001144155,0.011967027,0.032430019,0.01384083
2020-08-24,0.009221332,0.016611309,0.022705414,0.028977034,0.011255,0.015571021,0.023633716,0.017142951,0.011825592,0.000468685,0.003412969
2020-08-25,-0.001522863,-0.007352982,0,-0.005978984,-0.030277633,-0.007154949,-0.004329016,-0.015730322,-0.004382808,-0.006091743,0.003401361
2020-08-26,-0.017488572,-0.020987421,-0.020784403,-0.024060302,-0.004689618,-0.025737884,-0.018840605,-0.035388185,-0.019809136,-0.023573929,-0.013559322
2020-08-27,0.002483763,0.016393373,0.014954355,0.009245003,0.026410395,0.015146027,-0.004431249,0.009467378,-0.001496885,0.107677542,-0.006872852
2020-08-28,0.014762052,0.010339072,0.020437271,0.019541942,0.000241663,0.01596127,0.01409494,0.016412767,0.010494397,-0.023539813,0
2020-08-31,-0.026449704,-0.036021377,-0.034000957,-0.022162159,-0.022463782,-0.024590176,-0.016825106,-0.023067978,-0.026706116,0.000446565,-0.031141869
2020-09-01,0.027690711,0.034204437,0.020250737,0.01715156,0.036076119,0.02240907,0.026785626,0.030696441,0.011432967,0.008032178,0
2020-09-02,-0.002033513,-0.002054109,-0.000994583,0.001204522,-0.009062863,-0.017808349,0.004347838,0.008018379,0.006782289,0.072155731,-0.007142857
2020-09-03,-0.01212433,0.024289808,0.039299304,0.015639145,-0.019614797,0.033821478,-0.005050468,0.028409089,0.011975984,-0.080511977,-0.003597122
2020-09-04,0.004744214,0.003215349,0.000910913,0.005330022,-0.016202267,0.025632453,0.006526486,0.022099378,0.01183442,-0.040413093,0.010830325
2020-09-08,-0.006364145,-0.022435801,-0.015930644,-0.020323825,-0.026450404,-0.016442003,-0.009365968,-0.010810833,-0.011696005,-0.047730477,-0.007142857
2020-09-09,0.007231374,0.001229376,-0.002775358,-0.001202903,0.046648606,-0.006686716,-0.01599999,-0.004371549,0.001479252,-0.016216169,-0.003597122
2020-09-10,-0.025230759,-0.021285188,-0.03293128,-0.020770565,-0.031100741,-0.030629484,-0.022912132,-0.029637742,-0.025110784,-0.008491561,0.010830325
2020-09-11,-0.005892235,-0.011710595,-0.018704718,-0.016292622,-0.01289016,-0.012499878,-0.021180033,-0.035067932,-0.020454267,-0.025188922,-0.017857143
2020-09-14,0.021486018,0.017773841,0.011729877,0.014511059,0.04314436,0.006680638,0.029366357,0.023446707,-0.01082776,0.0501292,-0.014545455
2020-09-15,-0.000518112,-0.013305436,-0.010627739,-0.011433821,-0.019514039,-0.006636304,-0.009009033,-0.010309194,-0.003909289,-0.017224516,0.003690037
2020-09-16,-0.005701794,-0.002950126,0.001952817,0.003125903,0.001376824,-0.007384074,0,-0.012731613,-0.013343713,0.004506789,0
2020-09-17,0.004796152,0.001268044,0.00243691,0.001869842,-0.003499945,-0.010272699,-0.003787942,0.021102061,0.001591136,-0.021435528,-0.003676471
2020-09-18,-0.017951686,-0.024904789,-0.023821351,-0.025194475,-0.046036105,-0.02147463,-0.011406714,-0.027554426,-0.011914257,-0.058074578,-0.014760148
2020-09-21,-0.013102251,-0.008658158,-0.014940184,-0.014677732,-0.045233435,-0.001463087,-0.018461667,-0.028335427,-0.018488972,-0.040562398,-0.029962547
2020-09-22,0.002890749,0.008733776,0.006066886,-0.001942973,0.008125637,0.006959844,-0.002351021,0.008505522,0.006552198,-0.005073143,0.003861004
2020-09-23,-0.016013665,-0.026840106,-0.023618337,-0.020765712,-0.000956407,-0.023645077,-0.033778426,-0.03493984,-0.027664855,-0.004532776,0.007692308
2020-09-24,0.012260009,0.024466381,0.019042837,0.007952329,0.01285392,0.022354739,0.010569076,0.024968713,0.02594158,0.032441867,0.022900763
2020-09-25,0.00214359,-0.005210658,-0.001010117,-0.003944847,0.00310511,-0.008746373,-0.010458539,-0.007308102,-0.000815729,-0.01708941,0.014925373
2020-09-28,-0.024598963,-0.000436474,-0.003033297,0.006930718,-0.026917779,0.020955943,-0.015447223,-0.003680952,-0.012244939,0.022434071,-0.011029412
2020-09-29,-0.014035077,-0.021834194,-0.023833572,-0.024582181,-0.020193757,-0.02448684,-0.041288185,-0.023399075,-0.028925688,-0.006582597,-0.040892193
2020-09-30,0.012566782,0.004464158,0.008311636,-0.004704247,0.028373879,0.032115096,0.011197213,0.02395971,0.015319315,0.030922171,-0.003875969
2020-10-01,0.00944537,0.001556862,0.004636797,0.005739472,0.02278656,-0.002145965,-0.005962477,0.025862109,-0.002514788,0.0540975,0.011673152
2020-10-02,-0.019584408,0.003108475,0.008160257,-0.002685622,-0.03261311,0.017921196,0.018851746,0.007202822,0.027731022,-0.006605732,0.069230769
2020-10-05,0.028076773,0.010624109,0.014256928,0.017502531,0.03093777,0.002464725,0.014297648,0.007151434,-0.016353078,-0.004091944,-0.035971223
2020-10-06,-0.006584629,0.001752101,-0.003514334,-0.006615928,-0.002960532,0.002458926,-0.008291838,0.003550267,-0.006650143,0.046224938,0.018656716
2020-10-07,-0.000869303,-0.007433179,-0.010579371,-0.007325968,-0.019165811,-0.002452895,0.001672216,-0.030660488,-0.011715454,0.010800263,-0.003663004
2020-10-08,0.025231105,0.060352063,0.05142569,0.048305915,0.012384771,0.083245635,0.027545984,0.057177651,0.049111048,-0.010684864,-0.011029412
2020-10-09,-0.006576801,-0.002907963,0.00435842,-0.006719922,-0.008427427,0.018158248,-0.00649877,0.004603072,0.008878074,0.014236563,-0.003717472
2020-10-13,0.012279775,-0.009583485,0.005785935,0.000322034,-0.016449593,0.012101844,0.007358973,-0.009163962,-0.025599864,0.017909115,0.003731343
2020-10-14,0.008333259,-0.002944707,0.000958628,-0.006441208,0.039860609,0.012271943,0.004058509,-0.009248481,0.00492589,-0.013314395,-0.011152416
2020-10-15,-0.002615336,-0.008860773,-0.00670485,0.006807224,-0.007639749,-0.014609874,0.019401657,-0.012835249,-0.0032678,0,-0.011278195
2020-10-16,-0.00839097,-0.016177106,-0.01976835,-0.025434741,-0.022960598,-0.031230326,0.003172206,-0.018912613,-0.018032948,-0.028433622,0.007604563
2020-10-19,0.004865655,0.010817729,0.01377259,0.010901842,0.033729743,0.009768755,0.037154133,0.001204809,0.010016711,-0.007936556,-0.00754717
2020-10-20,0.017578926,0.039811836,0.043182703,0.046078534,0.053490209,0.024830709,0.006097469,0.063778546,0.039669485,0.00650004,0.019011407
2020-10-21,-0.000206848,0.009057116,0.010232834,0.007497631,0.025767887,0.010698563,-0.011363666,-0.0090497,0.022257324,0.019870663,-0.014925373
2020-10-22,0.014588681,0.051407713,0.046040441,0.043410909,-0.008662208,0.041407178,0.022222255,0.006849142,0.023328233,0.013151568,0.007575758
2020-10-23,-0.006322619,-0.012805652,-0.004401199,-0.003566031,-0.006990378,0.008071844,0.002248882,-0.011337777,0.003799461,-0.020192289,-0.015037594
2020-10-26,-0.002155162,0.007075391,0.012377977,-0.000894611,-0.011565183,0.015420977,0.005983456,-0.022935709,-0.008326976,-0.032875277,-0.061068702
2020-10-27,-0.015941612,-0.028493489,-0.02794725,-0.021492934,-0.013480758,-0.028037255,-0.023791703,-0.01408463,-0.02366418,-0.032471025,-0.028455285
2020-10-28,-0.043060222,-0.044596202,-0.056604052,-0.05003035,-0.063555583,-0.028245204,-0.052551465,-0.069047543,-0.05238461,-0.046145597,-0.062761506
2020-10-29,0.013543087,0.005046272,-0.00999986,-0.005780353,0.037444949,0.026283198,0.007234746,0.001278762,0.012376279,-0.029686657,0.026785714
2020-10-30,-0.023060333,-0.017573252,-0.03030299,-0.037467682,-0.043126234,-0.040373633,-0.026336777,-0.047254154,-0.022005035,-0.065155866,-0.034782609
2020-11-03,0.017648334,0.024504546,0.03422604,0.010067089,-0.01164891,0.016012641,0.040983599,-0.008042829,0.010833511,0.009090965,0.018018018
2020-11-04,0.020593995,0.039933564,-0.007250006,0.007309072,0.054300528,-0.009579752,-0.007086633,0.058108041,-0.002473324,0.093693727,-0.026548673
2020-11-05,0.029630341,0.023600018,0.015474108,0.012203183,0.044184215,0.015049667,0.012688404,0.026819833,0.009090765,0.080724709,-0.009090909
2020-11-06,0.002475554,-0.001172278,-0.00238122,-0.006516833,0.010960995,-0.016739059,0.005481639,0.042288594,0.007371088,0.027947177,-0.013761468
2020-11-09,0.023767856,0.08098589,0.094988139,0.072482741,-0.007312103,0.077868897,0.036604345,0.014319814,0.051219798,-0.007908947,0.018604651
2020-11-10,0.015075377,0.045240493,0.064516351,0.05107035,-0.031115159,0.062006504,0.025544557,-0.01176473,0.032482346,-0.050822135,0.00456621
2020-11-11,-0.001089119,-0.008310035,-0.004095324,-0.00610997,0.051514083,0,-0.002930359,0.02142864,-0.064419457,-0.006299251,0.013636364
2020-11-12,-0.021706829,-0.024441412,-0.03947354,-0.041861801,-0.008850603,-0.031121047,-0.013960231,0.006993069,-0.031224964,0.035921722,-0.01793722
2020-11-13,0.021580598,0.018969191,0.035530906,0.009776951,0.02238704,0.020466273,0.04098366,0.026620268,0.028099264,0.117287222,0.01826484
2020-11-16,0.016661707,0.035124628,0.04423298,0.025718638,-0.001353212,0.056267408,0.012168787,0.0372041,0.012057918,-0.008671893,0.035874439
2020-11-17,0.005755497,0.000678891,0.005542493,0.014679298,0.022419259,0.025052762,-0.006364939,0.00434779,0.017474081,-0.013812102,0.017316017
2020-11-18,-0.011445199,-0.024415149,-0.03070847,0.002339094,0.00012056,0.006688999,-0.003558703,0.007575696,-0.004683891,0.009336986,-0.025531915
2020-11-19,0.007947459,0.001390248,0.000812233,0.009918379,-0.014215166,0.004344376,-0.011428627,0.00214832,0.002352967,0.014801203,0.004366812
2020-11-23,0.005353801,0.003123839,-0.006493528,-0.002888395,-0.027496069,-0.016793934,0.010115685,-0.001071803,0.00860732,0.031449327,-0.004347826
2020-11-24,0.023625116,0.028027636,0.044934624,0.026651161,0.002764579,0.049689709,0.042203234,0.060085781,0.040341239,0.001767576,0.008733624
2020-11-25,0.001040494,-0.011780358,-0.012900735,-0.002821654,0.009899581,0.005670441,0.015785805,0,0.005965625,0.022496699,0.069264069
2020-11-26,0.001795285,-0.021117307,-0.016237575,-0.015846098,-0.004094596,-0.012503195,0,-0.013157994,-0.002223812,0.013373681,0
2020-11-27,0.003961564,0.007654951,-0.00805151,-0.004887804,0.007475614,0.01365454,0.00945946,-0.011281856,-0.000742841,0.004682745,0.008097166
2020-11-30,-0.013528767,-0.013812186,-0.01379877,-0.021670075,-0.025105098,-0.041391063,-0.028112382,-0.008298687,-0.018587531,0.033898389,-0.024096386
2020-12-01,0.019523838,0.042214071,0.055966981,0.027466125,0.038183418,0.090699996,0.020661064,0.035564664,0.023484908,0.056147517,0.020576132
2020-12-02,0.006538972,0.007731093,0.010880164,0.004311633,-0.037267847,-0.016865684,0.004723312,0.019191969,-0.009622334,-0.016297889,0.02016129
2020-12-03,0.003712316,-0.000667025,-0.013117455,0.008586005,0.095824386,0.000238156,-0.00604427,-0.012884039,0.014947622,0.053254286,0.067193676
2020-12-04,0.011835395,0.010013186,0.00860059,0.020998914,-0.049339827,-0.010719448,-0.001351403,-0.011044086,0.014727482,0.004119763,0.007407407
2020-12-07,-0.00109661,0.005948593,0.0065891,0.004724992,0.005969765,0.052010643,0.017591363,0.005075996,-0.002177012,-0.035434426,-0.007352941
2020-12-08,0.001189315,-0.002628185,-0.011936754,0.008575144,-0.00036327,-0.009155296,-0.003324453,0.014141402,0.003636349,0.005413684,0.011111111
2020-12-09,-0.006122122,0.005928864,0.002728046,-0.013713636,-0.025805698,-0.011781134,-0.030687088,-0.001991812,-0.010144983,0.029230836,-0.025641026
2020-12-10,0.017743864,0.033071304,0.041196906,0.052002324,0.005347541,0.028751762,0.012388122,0.008981859,0.03806741,0.005231721,-0.026315789
2020-12-11,0.000813044,-0.005908604,-0.007838803,0.017446372,0.010514663,0.012951574,0.013596205,-0.010880227,-0.004070841,0.06133822,0.007722008
2020-12-14,-0.005325426,-0.013418508,-0.005267027,0.003309188,0.042722421,-0.004710614,-0.012743112,-0.005000163,-0.002139806,0.025919495,-0.003831418
2020-12-15,0.014156126,0.009067353,0,0.012727402,0.038624121,0.014424143,-0.000679374,0.017085494,-0.005003534,0.028678804,0.011538462
2020-12-16,0.014226879,0.018934643,0.022692886,0.009232961,0.028145103,-0.007109511,0.006118303,-0.004940772,0.002155178,0.032193724,-0.007604563
2020-12-17,0.005646229,-0.00125986,0.004807502,0.001016648,0.010883895,-0.010069256,0.003378363,-0.005958142,-0.004301164,0.045016162,-0.022988506
2020-12-18,-0.004298605,-0.0015769,0.001840381,-0.007362289,-0.019793317,-0.000226102,0.047811479,-0.005994161,0.001439862,-0.026461607,0.011764706
2020-12-21,-0.018237885,-0.01768783,-0.024246795,-0.033503829,0.00643506,-0.011756718,-0.021208214,-0.002009931,-0.026599505,0.031605568,-0.031007752
2020-12-22,0.00735888,0.00482303,0.020331275,0.013230969,0.024473689,0.015099458,0.007222583,0.008056431,0.001477162,0.035539251,-0.016
2020-12-23,0.007928722,0.022080043,0.022878426,0.016453372,0.001506486,0.022537819,0.007170791,0.015730259,0.024336181,-0.015680481,-0.040650407
2020-12-28,0.013788209,0.007201143,0.009739985,0.011048236,0.023100927,0.018073652,0.026537195,0.014056164,0.015118907,0.024346227,0.050847458
2020-12-29,0.002354002,-0.002176169,-0.001622039,-0.005844882,0.002310408,-0.000649602,-0.003152638,-0.015841616,0.038297809,-0.002347432,0.024193548
2020-12-30,-0.002783326,-0.014641706,-0.014166132,-0.008179869,-0.016030988,-0.021230357,-0.008855023,-0.041247512,-0.001445954,-0.032352965,-0.007874016
2021-01-04,-0.004884483,-0.022615842,-0.02616085,-0.031185664,-0.008838297,-0.015715001,0.033822452,-0.01783833,0.00056882,-0.020972683,-0.003968254
2021-01-05,0.005259059,-0.00647252,-0.00609682,-0.010375117,-0.007520381,-0.014841335,-0.014197417,-0.004273593,-0.015861983,-0.023905582,-0.015936255
2021-01-06,0.007498483,0.029315957,0.033142879,0.022849638,-0.03225806,0.034238591,0.011271096,-0.002145914,0.018920784,-0.010178085,-0.028340081
2021-01-07,0.024405019,0.038924338,0.026548619,0.039684424,0.00633743,0.013683466,0.033390584,0.008602114,0.004126599,0.071336815,-0.004166667
2021-01-08,0.017149607,-0.000304825,-0.008620659,0.005813988,0.031676726,-0.009579696,-0.001231499,0.020255886,-0.026712403,0.20455899,0
2021-01-11,-0.014784045,-0.022547008,-0.017753686,-0.016335711,-0.023434918,-0.018131686,-0.021578317,0.024033546,0.002111254,0.04208171,-0.0041841
2021-01-12,0.006997083,0.003116965,-0.00073774,0.009197684,0.008887828,0.020004457,0.023944591,-0.003061313,0.023174105,-0.00501788,0.008403361
2021-01-13,-0.017496828,-0.016469789,-0.015134617,-0.049367092,0.005616162,-0.006831305,-0.018461627,-0.018423669,-0.008236131,-0.000960693,-0.016666667
2021-01-14,0.011247435,0.029699802,0.030734514,-0.002396787,0.002080664,0.021744032,0.035736838,0.039624544,0.019377206,0.036057772,0.021186441
2021-01-15,-0.024435465,-0.037741664,-0.027636404,-0.030966368,-0.020762867,-0.043431108,-0.029055715,-0.048144431,-0.024439931,-0.037122988,-0.020746888
2021-01-18,0.006564191,-0.005102004,0.003365807,-0.010192699,0.036491489,-0.010215767,0.008104682,-0.004215051,-0.013221993,0.059518077,0
2021-01-19,-0.004633611,-0.011859006,-0.016026888,-0.016977664,0.019487593,-0.022247544,-0.016697655,0.008465679,-0.019040874,0.027973517,-0.012711864
2021-01-20,-0.006551741,-0.016542407,-0.020833286,-0.022366901,-0.010455251,-0.020173557,-0.010691841,0.017838435,-0.007188955,0.021017764,-0.008583691
2021-01-21,-0.012408886,-0.013522359,-0.014313387,-0.010136016,0.008431167,-0.017955583,-0.017800372,-0.025773293,-0.005068919,-0.028385744,0
2021-01-22,-0.005535524,-0.021397476,-0.018445728,-0.01433589,-0.028151073,-0.02120904,0.00194177,-0.009523664,-0.016011478,0.003568332,-0.012987013
2021-01-26,-0.009719014,-0.033191119,-0.023990544,-0.026714056,0.008167261,-0.02067256,-0.01227389,-0.019230794,-0.014053335,0.039333375,-0.026315789
2021-01-27,-0.004371931,0,0.014338425,0.029277086,-0.01317782,-0.00076296,-0.010464321,0.0108932,-0.012003015,-0.111396232,-0.009009009
2021-01-28,0.026167274,0.04035396,0.031098502,0.023407375,0.048927346,0.037668609,0.024454648,0.036637993,0.027334781,0.054619801,0.013636364
2021-01-29,-0.034494838,-0.035726319,-0.030943907,-0.019687233,-0.017322362,-0.031886189,-0.025161253,-0.023908526,-0.004434485,-0.006160065,-0.013452915
2021-02-01,0.022612157,0.026654704,0.020614328,0.012699395,0.045024949,0.032683043,0.033752468,0.061767788,0.002227159,-0.026170889,0.013636364
2021-02-02,0.00698744,-0.021320606,-0.004004001,-0.006707381,-0.002845288,-0.008096169,0.017285602,0.010030048,0.001481553,0.107967897,0.040358744
2021-02-03,0.0122969,-0.004919013,0.004775165,0.007927004,0.075104511,0.013356501,0.000629248,0.121152027,0.005917046,0.105531994,0.038793103
2021-02-04,-0.005466351,-0.004237279,0.030099106,-0.004078002,0.020379178,0.012936268,-0.005031398,0.049601383,0.00367645,0.008467873,-0.049792531
2021-02-05,0.010469351,-0.004255418,-0.005382577,-0.006727244,0.020529477,0.001445739,-0.002528453,0.034599179,-0.01098895,-0.036068643,0.008733624
2021-02-08,-0.005525816,-0.018518478,-0.021260126,-0.002650157,0.039868922,-0.030317641,-0.022813694,0.063621508,-0.006666709,0.058404403,-0.03030303
2021-02-09,-0.002344122,0.011973932,0.005134072,0.012105078,-0.007703106,0.02258059,0.018158226,0.004601208,0.018642861,-0.033857184,0.008928571
2021-02-10,-0.00861549,-0.007171013,-0.011001765,-0.013710475,-0.043842633,-0.026207065,-0.028025434,-0.026717521,-0.017569606,-0.055179026,-0.008849558
2021-02-11,0.008602563,0,0.00119186,0.003844929,0.021865495,0.011961019,0.004587187,0.003921552,-0.001490385,0.005122982,0.008928571
2021-02-12,0.001305492,0.002527973,0,-0.005598128,-0.01805704,0.00024625,0.015003257,-0.018749921,-0.012686498,0.039959103,-0.004424779
2021-02-18,-0.003824441,0.005403473,-0.010651395,-0.014518416,-0.025468919,-0.003028665,-0.019280231,0.031847076,-0.003779187,-0.007841413,-0.022222222
2021-02-19,-0.00689295,-0.010390599,-0.008430202,-0.018941721,0.006227013,0.009910805,0.00786372,0.037808559,0.001517442,0.042679215,-0.004545455
2021-02-22,-0.048936918,-0.072773384,-0.065587057,-0.116457213,-0.021753428,-0.038763512,-0.026007882,-0.069144917,-0.053787984,-0.003979501,-0.01826484
2021-02-23,0.023187085,0.064037663,0.04766028,0.07170003,0.011214423,0.040581998,0.037383226,0.071086281,0.047237961,-0.00570774,0.041860465
2021-02-24,0.006319944,-0.014679014,-0.007030591,-0.003943538,0.005402868,-0.03311265,0.026383459,0.059656943,0.007645216,-0.004209804,-0.017857143
2021-02-25,-0.030235089,-0.031284922,-0.021657687,-0.028043593,-0.020269663,-0.025114127,0.0018809,-0.014074536,-0.026555483,-0.018831611,-0.009090909
2021-02-26,-0.023128875,-0.012102844,-0.020860023,-0.047861336,-0.015204009,-0.021077311,-0.038798458,-0.008565345,-0.014809127,-0.000783397,-0.027522936
2021-03-01,0.003314765,-0.029958617,-0.033043429,-0.00677372,0.003615353,-0.0095694,0.01236978,0.047516213,-0.052215075,0.095256639,-0.018867925
2021-03-02,0.014725297,0.040371306,0.026955393,0.038406381,-0.003991703,0.0303275,0.013504915,-0.001374633,0.010016638,-0.026127364,-0.004807692
2021-03-03,-0.003162753,0.002328279,0.008764088,0.002073879,-0.013392063,-0.014587032,-0.006345229,-0.045423209,0.006611534,0.016721786,-0.028985507
2021-03-04,0.013157857,0.031358867,0.038662102,0.036219444,-0.026553069,0.02114713,0,-0.025955333,0.04022993,-0.041930225,0.024875622
2021-03-05,0.021737128,0.037162193,0.047260562,0.018641906,-0.012620834,0.046078184,0.021072779,-0.034048857,0.033938505,-0.059045488,0.024271845
2021-03-08,-0.05030201,-0.031849436,-0.035543237,-0.045751678,-0.06834354,-0.034644884,-0.053783619,-0.092720299,-0.063894422,-0.077786689,-0.018957346
